run,example_id,condition,n_words,n_ref_tokens,distinct_3,max_repeat_run,top_trigram_share,unclosed_think,ppl,hit_token_cap,logged_degenerate_flag,think_fail,distinct_fail,repeat_fail,ppl_fail,coherent
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-19,initial,101,101,0.9596,1,0.0303,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-19,steered_pos,85,85,0.5904,1,0.0482,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-19,steered_neg,107,107,0.3905,1,0.0667,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-148,initial,97,97,0.9895,1,0.0211,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-148,steered_pos,83,83,0.8395,1,0.0494,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-148,steered_neg,96,96,0.4468,1,0.0532,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-96,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-96,steered_pos,39,39,0.973,1,0.0541,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-96,steered_neg,119,119,0.2308,1,0.1624,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-86,initial,101,101,0.9697,1,0.0303,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-86,steered_pos,49,49,0.766,1,0.0426,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-86,steered_neg,111,111,0.9266,1,0.0275,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-11,initial,109,109,0.9626,1,0.028,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-11,steered_pos,73,73,0.8169,1,0.0282,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-11,steered_neg,115,115,0.8938,1,0.0177,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-8,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-8,steered_pos,84,84,0.2683,1,0.0732,1,nan,0,0,1,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-8,steered_neg,110,110,0.9907,1,0.0185,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-60,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-60,steered_pos,29,29,1.0,1,0.037,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-60,steered_neg,116,116,1.0,1,0.0088,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-33,initial,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-33,steered_pos,100,100,0.6531,1,0.051,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-33,steered_neg,106,106,0.4904,2,0.0385,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-173,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-173,steered_pos,20,20,1.0,1,0.0556,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-173,steered_neg,106,106,0.9712,1,0.0192,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-78,initial,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-78,steered_pos,16,16,1.0,1,0.0714,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-78,steered_neg,110,110,0.9352,1,0.037,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-4,initial,105,105,0.9903,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-4,steered_pos,80,80,0.8718,1,0.0385,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-4,steered_neg,112,112,0.9818,1,0.0182,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-119,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-119,steered_pos,72,72,0.7,1,0.0429,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-119,steered_neg,107,107,0.6952,1,0.019,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-105,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-105,steered_pos,87,87,0.4588,1,0.0471,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-105,steered_neg,109,109,0.243,1,0.1682,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-182,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-182,steered_pos,26,26,1.0,1,0.0417,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-182,steered_neg,109,109,0.9907,1,0.0187,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-127,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-127,steered_pos,37,37,0.9429,1,0.0571,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-127,steered_neg,103,103,0.2871,2,0.0495,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-177,initial,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-177,steered_pos,71,71,0.942,1,0.029,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-177,steered_neg,40,40,1.0,1,0.0263,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-30,initial,110,110,0.9722,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-30,steered_pos,71,71,0.8986,1,0.058,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-30,steered_neg,106,106,0.9615,1,0.0192,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-186,initial,98,98,1.0,1,0.0104,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-186,steered_pos,79,79,0.1558,1,0.1039,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-186,steered_neg,111,111,1.0,1,0.0092,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-40,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-40,steered_pos,28,28,1.0,1,0.0385,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-40,steered_neg,103,103,0.8218,1,0.0198,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-49,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-49,steered_pos,32,32,0.9333,1,0.0667,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-49,steered_neg,108,108,0.9434,1,0.0189,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-178,initial,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-178,steered_pos,27,27,0.96,1,0.08,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-178,steered_neg,106,106,0.9808,1,0.0192,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-76,initial,102,102,0.97,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-76,steered_pos,28,28,0.9231,1,0.0769,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-76,steered_neg,108,108,0.5755,1,0.0189,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-157,initial,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-157,steered_pos,77,77,0.7867,1,0.0667,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-157,steered_neg,105,105,1.0,1,0.0097,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-161,initial,100,100,0.9898,1,0.0204,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-161,steered_pos,49,49,0.8298,1,0.0426,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-161,steered_neg,117,117,0.5565,1,0.0522,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-73,initial,109,109,0.9907,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-73,steered_pos,55,55,0.3774,1,0.1887,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-73,steered_neg,109,109,0.9626,1,0.0187,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-164,initial,97,97,1.0,1,0.0105,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-164,steered_pos,104,104,0.3235,1,0.1961,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-164,steered_neg,105,105,0.9903,1,0.0194,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-151,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-151,steered_pos,29,29,1.0,1,0.037,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-151,steered_neg,107,107,0.9238,1,0.0381,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-31,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-31,steered_pos,37,37,0.8857,1,0.0571,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-31,steered_neg,103,103,0.7129,1,0.0297,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-74,initial,110,110,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-74,steered_pos,27,27,0.96,2,0.08,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-74,steered_neg,109,109,1.0,1,0.0093,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-191,initial,106,106,0.9808,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-191,steered_pos,26,26,1.0,1,0.0417,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-191,steered_neg,116,116,0.9561,1,0.0263,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-27,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-27,steered_pos,93,93,0.6593,1,0.044,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-27,steered_neg,102,102,0.43,1,0.03,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-125,initial,103,103,0.9901,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-125,steered_pos,36,36,0.8824,1,0.0588,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-125,steered_neg,103,103,0.901,1,0.0198,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-198,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-198,steered_pos,109,109,0.1308,1,0.1495,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-198,steered_neg,110,110,1.0,1,0.0093,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-81,initial,109,109,0.9813,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-81,steered_pos,72,72,0.7571,1,0.0286,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-81,steered_neg,114,114,0.9196,1,0.0179,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-20,initial,107,107,0.9619,1,0.0286,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-20,steered_pos,49,49,0.8723,1,0.0426,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-20,steered_neg,101,101,0.9697,1,0.0202,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-155,initial,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-155,steered_pos,104,104,0.4412,1,0.0686,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-155,steered_neg,112,112,0.9909,1,0.0182,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-114,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-114,steered_pos,78,78,0.4211,1,0.0921,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-114,steered_neg,111,111,0.8624,1,0.0275,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-139,initial,101,101,0.9798,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-139,steered_pos,71,71,0.4493,1,0.058,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-139,steered_neg,107,107,0.8952,1,0.0286,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-36,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-36,steered_pos,82,82,0.8625,1,0.05,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-36,steered_neg,85,85,0.9759,1,0.0241,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-61,initial,111,111,1.0,1,0.0092,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-61,steered_pos,86,86,0.1071,1,0.1667,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-61,steered_neg,94,94,0.9783,1,0.0217,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-56,initial,104,104,0.951,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-56,steered_pos,103,103,0.4653,1,0.0693,1,nan,0,0,1,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-56,steered_neg,108,108,0.9906,1,0.0189,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-145,initial,104,104,0.9804,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-145,steered_pos,83,83,0.5185,1,0.0247,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-145,steered_neg,114,114,0.9464,1,0.0268,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-48,initial,106,106,0.9808,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-48,steered_pos,29,29,0.963,1,0.0741,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-48,steered_neg,108,108,0.8019,1,0.0377,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-16,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-16,steered_pos,48,48,0.9783,1,0.0435,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-16,steered_neg,104,104,0.9216,1,0.0196,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-83,initial,97,97,0.9895,1,0.0211,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-83,steered_pos,73,73,0.5634,1,0.0845,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-83,steered_neg,109,109,0.7477,1,0.0187,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-62,initial,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-62,steered_pos,76,76,0.7703,1,0.0676,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-62,steered_neg,111,111,0.7431,1,0.0183,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-85,initial,105,105,0.9709,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-85,steered_pos,74,74,0.875,1,0.0556,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-85,steered_neg,115,115,0.4513,1,0.0442,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-126,initial,96,96,1.0,1,0.0106,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-126,steered_pos,34,34,0.875,1,0.0625,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-126,steered_neg,108,108,0.8396,1,0.0283,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-0,initial,106,106,0.9808,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-0,steered_pos,88,88,0.2907,1,0.0814,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-0,steered_neg,104,104,0.9902,1,0.0196,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-102,initial,98,98,0.9583,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-102,steered_pos,91,91,0.4944,1,0.0449,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-102,steered_neg,110,110,0.6667,1,0.0185,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-23,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-23,steered_pos,84,84,0.2561,1,0.1463,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-23,steered_neg,99,99,0.9691,1,0.0206,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-3,initial,101,101,0.9293,1,0.0404,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-3,steered_pos,53,53,0.5294,1,0.0392,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-3,steered_neg,119,119,0.4274,1,0.0427,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-140,initial,99,99,0.9588,1,0.0206,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-140,steered_pos,83,83,0.7901,1,0.0494,0,nan,0,0,0,0,0,0,1
