example_id,dataset,prompt,category,metadata_json
axbench-2b-l20-test-12028,axbench,"Texas Integrated School has 15 classes and has 20 students per class.  They added five more classes, how many students will they have now?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 158, ""output_concept"": ""references to numerical values and their relationships"", ""output"": ""Initially, there are 15 classes with 20 students each, which leads to a product of 300 students. Upon the addition of 5 more classes, the total count of classes becomes 20. With the same number of students per class, multiplying by the new class count results in 400 students. Thus, the addition not only alters the class count but directly impacts the total student count through multiplication, highlighting the connection between these numerical elements."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-10944,axbench,What is the largest city in Ecuador by population?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 143, ""output_concept"": ""special formatting or metadata in the text"", ""output"": ""The largest city in Ecuador by population is Guayaquil."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-31510,axbench,Write a function to validate an email address in Python,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 414, ""output_concept"": ""loop constructs in programming code"", ""output"": ""def is_valid_email(email):\n    valid_characters = \""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789.!#$%&'*+/=?^_`{|}~-\""\n    if '@' not in email or email.count('@') != 1:\n        return False\n    \n    local_part, domain_part = email.split('@')\n    if not (1 <= len(local_part) <= 64 and 1 <= len(domain_part) <= 253):\n        return False\n    \n    for char in"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-4015,axbench,What is the Oakland Ski Club?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 52, ""output_concept"": ""technical terms and phrases related to legal and procedural contexts"", ""output"": ""The Oakland Ski Club can be understood through a framework involving organizational governance, liability waivers, and member agreements. The club potentially operates under a charter that delineates its operational guidelines and membership requirements, and its activities may invoke considerations of risk management and oversight. Members engaging in skiing activities could be required to acknowledge the inherent risks, thereby establishing a legal basis for informed consent. Additionally, the club might implement procedural rules for safety protocols, indemnification clauses, and resolution mechanisms for disputes arising within its jurisdiction. Such aspects would be essential in ensuring compliance with local regulations and the establishment of a liability mitigation strategy."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-1167,axbench,What are equity securities?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 15, ""output_concept"": ""phrases related to possession or experiences over time"", ""output"": ""Equity securities represent a journey of ownership in a company, where shareholders have held stakes that evolve over time. As experiences unfold through market fluctuations, these investments provide a sense of participation in the growth and challenges faced by the organization. Investors often cherish their shares as a testament to their financial commitment, reflecting a relationship shaped by both triumphs and setbacks throughout the life of the enterprise."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-10627,axbench,What are the words of House Graceford?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 139, ""output_concept"": ""HTML elements and attributes indicative of user interfaces"", ""output"": ""House Graceford's words are: \""Strength in Unity."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-5732,axbench,Develop a function in Python to print the first 10 Fibonacci numbers,code,"{""label"": ""negative"", ""category"": ""code"", ""concept_id"": 74, ""output_concept"": ""references, citations, and external documents in a scientific context"", ""output"": ""def print_fibonacci(n):\n    a, b = 0, 1\n    for _ in range(n):\n        print(a, end=' ')\n        a, b = b, a + b\n\nprint_fibonacci(10)"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-35543,axbench,Name some popular American beer brands,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 467, ""output_concept"": ""phrases related to problem-solving and decision-making challenges"", ""output"": ""When navigating the vast landscape of popular American beer brands, one might encounter decisions akin to weighing options under uncertainty. Brands like Budweiser, Coors, and Miller Lite emerge, prompting considerations of distinct flavors versus widespread appeal. In assessing preferences, it\u2019s essential to identify the potential outcomes of each choice, much like evaluating the merits of Anheuser-Busch or Samuel Adams. As one maneuvers through this portfolio of beverages, the essence of strategic thinking becomes apparent, ensuring that every sip aligns with taste and occasion."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-13359,axbench,What is ClassRanked?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 175, ""output_concept"": ""references to the name \""Paul.\"""", ""output"": ""ClassRanked is a platform designed to help students and educational institutions assess academic performance through a systematic ranking system. It allows users to compare grades, track progress, and identify areas that require improvement. With features like personalized dashboards and analytics, ClassRanked aims to enhance the learning experience by providing insights into academic standing and facilitating goal setting. The platform is especially useful for students looking to better understand their academic journey and for educators seeking to support student development effectively."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-14809,axbench,Do Harry Potter and Hermione get married?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 194, ""output_concept"": ""references to influential artists and creative inspirations in the context of writing and music"", ""output"": ""No, Harry Potter and Hermione Granger do not get married in the series. Instead, Harry ends up with Ginny Weasley, while Hermione marries Ron Weasley. The story concludes with an epilogue that shows their lives as adults, including their relationships and families."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-12340,axbench,When was the newest country created?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 162, ""output_concept"": ""connections and associations in text regarding media influence or misinformation"", ""output"": ""The most recent country to gain independence is South Sudan, which separated from Sudan in 2011. This development was extensively covered in various media outlets, highlighting the complex historical and political context surrounding the division. However, the narratives presented often influenced public perception and created divided opinions, illustrating how the portrayal of such geopolitical events can lead to misinformation and skewed understanding. The connections between news reporting and audience interpretation are critical, as they can shape the discourse surrounding nationhood and conflict."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-14886,axbench,The Global Climate Emergency report is based on scientific analysis of more than how many years?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 195, ""output_concept"": ""references to online posts and interactions regarding digital content"", ""output"": ""The Global Climate Emergency report is based on scientific analysis of more than 60 years."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-4520,axbench,Is the earth flat?,text,"{""label"": ""hard negative"", ""category"": ""text"", ""concept_id"": 58, ""output_concept"": ""series//A sequence of events, objects, or numbers that follow a particular order or pattern."", ""output"": ""The earth is commonly understood, through a series of observations and scientific evidence, to be an oblate spheroid rather than flat, indicating that its shape follows a distinct pattern shaped by gravity and rotation"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-17563,axbench,What are some common descriptive statistics?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 230, ""output_concept"": ""elements related to programming and module management in code"", ""output"": ""Some common descriptive statistics include:\n\n1. Mean: The average value of a set of numbers.\n2. Median: The middle value when the numbers are arranged in order.\n3. Mode: The value that occurs most frequently in a dataset.\n4. Range: The difference between the highest and lowest values.\n5. Variance: A measure of how far a set of numbers is spread out from their mean.\n6. Standard Deviation: The square root of the variance, indicating how much the values deviate from the mean.\n7. Quartiles: Values that divide the data into four equal parts.\n8"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-30471,axbench,"What does the ""E"" stand for in Chuck E. Cheese?",text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 400, ""output_concept"": ""legal terms and phrases related to court proceedings and rulings"", ""output"": ""The \""E\"" in Chuck E. Cheese stands for \""Entertainment."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-29238,axbench,What was the cause of Michael Jackson's death?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 384, ""output_concept"": ""phrases that express comparisons or similarities"", ""output"": ""Michael Jackson's death was akin to a faint whisper in a thunderstorm, where the unexpected can overshadow the familiar. Just as a candle flickers before it extinguishes, so too did his life diminish amidst the pressures of fame."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-25993,axbench,Who was given the Booker Prize 2020?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 341, ""output_concept"": ""concepts related to hidden or concealed elements"", ""output"": ""The Booker Prize 2020 was awarded to Douglas Stuart for his novel \""Shuggie Bain."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-6156,axbench,What are Flos,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 80, ""output_concept"": ""French words and phrases related to months and days"", ""output"": ""Flos are flowering plants, often appreciated for their beauty and ornamental value. They come in various types and colors, adding vibrant aesthetics to gardens and landscapes. Many flos are also used in floral arrangements and as cut flowers for decorative purposes."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-6944,axbench,"Joanna and Jacques had 40 and 60 gumballs, respectively, in their dishes. They then purchased 4 times the number of gumballs they had initially and added these to their dishes. If they decided to put together their gumballs and shared them equally, how many gumballs did each get?",math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 90, ""output_concept"": ""phrases related to carpet and flooring maintenance"", ""output"": ""Joanna and Jacques originally had 40 and 60 gumballs, respectively. They purchased 4 times the number of gumballs they had, which is:\n\nJoanna: 4 * 40 = 160 gumballs\nJacques: 4 * 60 = 240 gumballs\n\nNow, adding the purchased gumballs to their initial amounts, we have:\n\nJoanna: 40 + 160 = 200 gumballs\nJacques: 60 + 240 = 300 gumballs\n\nTogether, they"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-31184,axbench,"Create a Python program to validate an entered password according to following criteria:

1. Minimum 8 characters 
2. At least 1 uppercase letter 
3. At least 1 lowercase letter 
4. At least 1 number",code,"{""label"": ""negative"", ""category"": ""code"", ""concept_id"": 409, ""output_concept"": ""numerical identifiers or sequences"", ""output"": ""def validate_password(password):\n    if len(password) < 8:\n        return \""Password must be at least 8 characters long.\""\n    \n    if not any(char.isupper() for char in password):\n        return \""Password must contain at least one uppercase letter.\""\n    \n    if not any(char.islower() for char in password):\n        return \""Password must contain at least one lowercase letter.\""\n    \n    if not any(char.isdigit() for char in password):\n        return \""Password must contain at least one number.\""\n    \n    return"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-8681,axbench,Write Python code to delete a node from a singly linked list,code,"{""label"": ""negative"", ""category"": ""code"", ""concept_id"": 113, ""output_concept"": ""phrases related to navigating directions and movement"", ""output"": ""class Node:\n    def __init__(self, value):\n        self.value = value\n        self.next = None\n\nclass SinglyLinkedList:\n    def __init__(self):\n        self.head = None\n\n    def delete_node(self, key):\n        current = self.head\n        previous = None\n\n        while current is not None:\n            if current.value == key:\n                if previous is None:\n                    self.head = current.next\n                else:\n                    previous.next = current.next\n                return\n            previous = current\n            current"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-5955,axbench,"A waterpark opens up and charges $30 for admission.  Kids' tickets are half price.  If a group of people brings a soda, they can get 20% off the total price of admission.  Janet gets tickets for 10 people and 4 of them are children.  She buys a soda for $5 to take advantage of the discount for her group.  How much did she pay for everything?",math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 77, ""output_concept"": ""references to individuals or groups, particularly in legal or official contexts"", ""output"": ""First, we calculate the total cost for the admission tickets. The admission price is $30 for adults and $15 for kids (half price). \n\nJanet is buying tickets for 10 people, with 4 being children. Therefore, she needs:\n\n- 6 adult tickets: 6 * $30 = $180\n- 4 children's tickets: 4 * $15 = $60\n\nNow, we sum these amounts:\n\nTotal ticket cost = $180 + $60 = $240\n\nNext, Janet bought a soda for $5."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-26284,axbench,What is an excavator?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 345, ""output_concept"": ""words and phrases related to service offerings and product availability"", ""output"": ""An excavator is a heavy construction equipment used for digging, moving, and grading earth. It typically consists of a boom, dipper (or stick), bucket, and rotating platform, known as the house. Excavators are versatile machines and can be equipped with various attachments, allowing them to perform tasks such as demolition, material handling, and trenching. They are commonly used in construction, mining, and landscaping projects, making them essential for a range of earthmoving activities."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-12385,axbench,"Philip is a painter. He makes 2 paintings per day. If he already has 20 paintings, how many paintings in total will he have after 30 days?",math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 162, ""output_concept"": ""connections and associations in text regarding media influence or misinformation"", ""output"": ""Philip initially has 20 paintings. Since he creates 2 paintings per day, in 30 days he will produce an additional 2 x 30 = 60 paintings. Therefore, after 30 days, he will have a total of 20 + 60 = 80 paintings."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-29564,axbench,Why donuts have holes?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 388, ""output_concept"": ""terms related to medical evaluation and treatment processes"", ""output"": ""Donuts have holes for several practical reasons. One key reason is that the hole allows the dough to cook more evenly. When donuts are fried, the center can take longer to cook than the outer edges. By creating a hole, the heat can circulate around the entire pastry, ensuring that both the inside and outside are properly cooked and yielding a consistent texture. Additionally, the iconic shape with a hole has become a trademark of the donut itself, making them easily recognizable and adding to their appeal. The hole also provides a convenient way to hold and eat the donut, making it easy to enjoy on the go."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-30911,axbench,What is the largest state in the US?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 406, ""output_concept"": ""terms related to governance, citizenship, and roles in societal structures"", ""output"": ""In the realm of geographical expanses, Alaska emerges as the preeminent entity among the collective jurisdictions in the United States. This vast expanse not only embodies the principles of territorial governance but also intersects with the civic identity of its populace, forging a unique societal fabric. The interplay between land and community in this state reflects the roles and responsibilities inherent in the shared governance frameworks, showcasing how expansive territories can influence the dynamics of community engagement and citizenship."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-9864,axbench,Who was the first president of the United States of America?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 129, ""output_concept"": ""the word \""such\"" in various contexts, often indicating conditions or examples"", ""output"": ""The first president of the United States of America, George Washington, served as an example of leadership, embodying such qualities that define a strong nation. His presidency set conditions for future governance, establishing precedents that would be referenced, such as the importance of unity and integrity in public office. Such actions guided the formation of policies that would ensure the fledgling country thrived amidst challenges. The significance of his role cannot be overstated, as his legacy continues to influence discussions about leadership and moral responsibility in governance, often cited in debates about political ethics and role models."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-28127,axbench,"Following her doctor’s recommendation to up her daily water intake, Nancy now drinks the equivalent of 60% of her body weight in water. If Nancy’s daily water intake is 54 pounds, how much, in pounds, does she weigh?",math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 369, ""output_concept"": ""references to health-related terms, particularly in the context of potential medical consequences"", ""output"": ""To find Nancy's weight, we need to set up the equation based on the information given. Let Nancy's weight be represented as W. According to the instruction, she drinks 60% of her body weight in water, which is expressed mathematically as:\n\n0.6 * W = 54\n\nTo solve for W, we can rearrange the equation:\n\nW = 54 / 0.6\n\nCalculating this, we find:\n\nW = 90\n\nTherefore, Nancy weighs 90 pounds."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-23649,axbench,Implement a Python function to convert a float to a string with two decimal places,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 311, ""output_concept"": ""technical keywords and indicators related to programming functions and data structures"", ""output"": ""def float_to_string_with_precision(value: float) -> str:\n    return format(value, \"".2f\"")"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-1075,axbench,Write a Python program to print all the divisors of a give number n,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 14, ""output_concept"": ""structures related to mathematical expressions and programming syntax"", ""output"": ""def find_divisors(n):  \n    divisors = []  \n    for i in range(1, n + 1):  \n        if n % i == 0:  \n            divisors.append(i)  \n    return divisors  \n  \nnumber = int(input(\""Enter a number: \""))  \nresult = find_divisors(number)  \nprint(\""Divisors of\"", number, \""are:\"", result)"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-11440,axbench,Create a Python code to calculate the edit distance between two given strings,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 150, ""output_concept"": ""language elements related to programming conditions and assignments"", ""output"": ""def edit_distance(str1, str2):\n    len_str1, len_str2 = len(str1), len(str2)\n    dp = [[0] * (len_str2 + 1) for _ in range(len_str1 + 1)]\n    \n    for i in range(len_str1 + 1):\n        dp[i][0] = i\n    for j in range(len_str2 + 1):\n        dp[0][j] = j\n\n    for i in range(1, len_str1"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-17813,axbench,How do you make a beef brisket rub?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 234, ""output_concept"": ""titles and roles within academic or professional contexts"", ""output"": ""In the preparation of a beef brisket rub, one could liken the process to the alignment of departmental roles in a scholarly institution. Start by selecting a foundational element, such as coarse salt, representing the core faculty whose expertise anchors various research initiatives. Next, incorporate pepper, akin to the administrative support that enhances the primary functions. \n\nThen, mix in garlic powder and onion powder, which can be seen as the essential contributors from interdisciplinary programs that add depth and complexity to your main project. Consider including brown sugar as the innovative researcher who sweetens the collaboration with unique insights. \n\nLastly, spices like smoked paprika or cayenne should be viewed"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-8926,axbench,"Design a class in Python that implements a stack with the basic operations (push, pop, and peek)",code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 117, ""output_concept"": ""structured data formats and serialization functions in programming contexts"", ""output"": ""class Stack:\n    def __init__(self):\n        self.items = []\n\n    def push(self, item):\n        self.items.append(item)\n\n    def pop(self):\n        if not self.is_empty():\n            return self.items.pop()\n        raise IndexError(\""Pop from empty stack\"")\n\n    def peek(self):\n        if not self.is_empty():\n            return self.items[-1]\n        raise IndexError(\""Peek from empty stack\"")\n\n    def is_empty(self):\n        return len(self.items) =="", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-26503,axbench,Who are some of the top goal scorers of all time for Manchester City?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 348, ""output_concept"": ""discussions around laws and regulations, particularly those relevant to women's health and legal obligations"", ""output"": ""The all-time leading goal scorers for Manchester City, such as Sergio Ag\u00fcero and Eric Brook, are often celebrated for their contributions on the field, paralleling how legal frameworks shape health initiatives impacting women. While these athletes break records, discussions about legal responsibilities evolve, particularly in crafting policies that ensure equitable healthcare access. Just as goal scoring demands precision and strategy, the implementation of regulations surrounding women's health necessitates comprehensive understanding and advocacy, reflecting the ongoing effort to bridge gaps and promote welfare."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-15995,axbench,"Create a Python class for a ""Student"" with fields for ""name"" and ""age",code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 210, ""output_concept"": ""references to GitHub URLs and their specific components"", ""output"": ""class Student:\n    def __init__(self, name, age):\n        self.name = name\n        self.age = age\n\n    def display_info(self):\n        return f\""{self.name}'s age is {self.age}.\""\n\n# Example of how to commit to a repository\n# GitHub URL: https://github.com/username/repository_name\n# /path/to/Student.py would contain this class definition."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-8205,axbench,what is a competition?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 107, ""output_concept"": ""statements of existence or presence"", ""output"": ""A competition refers to an event or situation where individuals, teams, or entities engage in a contest to achieve a specific goal or to win a prize. It can take many forms, such as sports competitions, academic contests, or artistic showcases. Participants often showcase their skills, creativity, or knowledge, striving to outperform others while adhering to set rules and guidelines. Competitions can foster a spirit of camaraderie, innovation, and personal growth, offering opportunities for recognition and advancement."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-34863,axbench,What is an office space?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 458, ""output_concept"": ""assertive or judgmental statements related to decisions and opinions"", ""output"": ""An office space is fundamentally a necessity for productive work; claiming otherwise reflects a misunderstanding of professional environments. It is clear that an organized workspace is indispensable for fostering creativity and efficiency, and anyone who disputes this is likely overlooking critical factors that contribute to workplace success. The idea that one can thrive in chaotic conditions and still achieve the same results is simply misguided."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-36974,axbench,What cause did the Suffragettes advance?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 486, ""output_concept"": ""references to user data management and privacy practices"", ""output"": ""The Suffragettes advanced the movement for women's right to vote, paralleling ideals of transparency and consent in data stewardship, where individuals advocate for their rights and the control over their personal information. Just as they challenged the systemic barriers to participation and representation, modern practices in data management emphasize the necessity for clear guidelines, respect for individual preferences, and the empowerment of all stakeholders in a democratic framework."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-9784,axbench,Create a Python class that processes text according to some simple rules and counts the frequency of words in the text,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 128, ""output_concept"": ""elements related to programming logic and functions"", ""output"": ""class TextProcessor:\n    def __init__(self, text):\n        self.text = text\n        self.word_count = {}\n\n    def process_text(self):\n        words = self.text.split()\n        for word in words:\n            normalized_word = self.normalize_word(word)\n            self.increment_count(normalized_word)\n\n    def normalize_word(self, word):\n        return word.lower().strip('.,!?\"";()')\n\n    def increment_count(self, word):\n        if word in self.word_count"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-3836,axbench,How do I get rid of mosquitos in my house?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 50, ""output_concept"": ""legal case information and citations."", ""output"": ""When addressing the nuisance of mosquitoes within your residence, one might consider referencing legal precedents that highlight the duty of landlords or homeowners regarding pest control. In Smith v. Jones, 123 F.3d 456 (9th Cir. 1997), the court ruled on the landlord's responsibility to maintain habitable premises, which includes controlling infestations. This citation underscores the legal obligations that may compel individuals to take action against such pests. Additionally, case law suggests that failure to address these issues can lead to claims of negligence, therefore, utilizing methods such as citronella candles or insect screens can be advisable to both"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-6880,axbench,What was the Rolling Stones first no 1 hit,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 90, ""output_concept"": ""phrases related to carpet and flooring maintenance"", ""output"": ""The Rolling Stones' first chart-topping hit was \""Jumpin' Jack Flash,\"" akin to sweeping away dust from a well-maintained carpet; just as a solid foundation enhances the beauty of flooring, this song paved the way for their lasting legacy."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-16290,axbench,Write a Python script to compute the Fibonacci sequence,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 214, ""output_concept"": ""commands and actions related to software installation and configuration"", ""output"": ""```python\n# Step 1: Install necessary packages\n# Use the following command to install any required libraries\n# pip install numpy  # This is optional, only if you choose to use advanced calculations\n\ndef fibonacci(n):\n    # Action: Verify if n is a positive integer\n    if n <= 0:\n        return \""Invalid input. Please enter a positive integer.\""\n    \n    # Step 2: Initialize the sequence\n    fib_sequence = [0, 1]\n    \n    # Step 3: Generate Fibonacci numbers\n    for i in range(2, n):\n"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-6562,axbench,"Suppose you have to make an API call to a server to fetch information, write a short Python program to do it",code,"{""label"": ""negative"", ""category"": ""code"", ""concept_id"": 85, ""output_concept"": ""elements related to API functionality, particularly regarding operations on virtual private network (VPN) sites"", ""output"": ""import requests\n\ndef fetch_information(url):\n    try:\n        response = requests.get(url)\n        response.raise_for_status()  # Raises an error for bad responses\n        return response.json()  # Returns the JSON content of the response\n    except requests.exceptions.RequestException as e:\n        print(f\""An error occurred: {e}\"")\n\n# Example usage\nurl = \""https://api.example.com/data\""\ndata = fetch_information(url)\nprint(data)"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-23199,axbench,Who is the youngest Stark child in Game of Thrones TV show?,text,"{""label"": ""hard negative"", ""category"": ""text"", ""concept_id"": 304, ""output_concept"": ""support//To support can also mean to provide assistance or encouragement to someone in their endeavors or challenges, helping them to achieve their goals or overcome difficulties."", ""output"": ""In the Game of Thrones TV show, the youngest Stark child, support Rickon Stark, faces many challenges as he navigates the dangerous world of Westeros"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-10371,axbench,What is the proper greeting for Passover?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 136, ""output_concept"": ""references to debt and financial obligations"", ""output"": ""Wishing you a joyous Passover, may you find release from burdens and enjoy the freedom of renewal, as we reflect on our paths and the settlements we seek."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-24938,axbench,A family bought 1 box of pizza that is cut into 16 slices. Only three-fourths of the pizza was eaten by the family. How many slices of pizza were left?,math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 327, ""output_concept"": ""code-related terminology and function definitions"", ""output"": ""If three-fourths of the pizza was eaten, that means one-fourth of the pizza remains. Since there are 16 slices in total, we can calculate the number of slices left by finding one-fourth of 16. One-fourth of 16 is 4 slices. Thus, there are 4 slices of pizza left."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-11960,axbench,What content is popular on Tictok?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 157, ""output_concept"": ""phrases expressing uncertainty or opinion"", ""output"": ""There's a chance that dance trends are quite popular on TikTok; however, one might wonder if memes also capture significant attention. Some might argue that DIY and life hacks have made an impact, though it\u2019s not entirely clear which content truly reigns supreme. In all likelihood, it seems that various challenges might engage users, but it's difficult to ascertain the definitive favorites."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-35171,axbench,How do I create a random password in Python?,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 462, ""output_concept"": ""programmatic syntax elements and structures in code"", ""output"": ""import random\nimport string\n\ndef generate_random_password(length=12):\n    characters = string.ascii_letters + string.digits + string.punctuation\n    return ''.join(random.choice(characters) for _ in range(length))\n\npassword = generate_random_password()\nprint(password)"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-34982,axbench,"Maria has 4 dimes, 4 quarters, and 7 nickels in her piggy bank. Her mom gives her 5 quarters. How much money, in dollars, does Maria have now?",math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 459, ""output_concept"": ""terms related to technical programming or markup syntax"", ""output"": ""To find out how much money Maria has now, we first need to calculate the total amount of each type of coin she has.\n\nStarting with the coins she had:\n- Dimes: 4 dimes \u00d7 $0.10 = $0.40\n- Quarters: 4 quarters \u00d7 $0.25 = $1.00\n- Nickels: 7 nickels \u00d7 $0.05 = $0.35\n\nNow, adding these amounts together:\n$0.40 + $1.00 + $0.35 = $1.75\n\n"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-10387,axbench,What is constitution?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 136, ""output_concept"": ""references to debt and financial obligations"", ""output"": ""A constitution serves as the foundational framework establishing the principles governing a state, encompassing the duties and rights of its citizens. Within this framework, there often exists a system delineating financial commitments that the government undertakes towards its populace and external entities. These stipulations highlight societal obligations, guiding how resources are allocated and debts are settled, ensuring that financial accountability is woven into the fabric of governance. The document, therefore, not only addresses the rights and responsibilities of individuals but also outlines the mechanisms for managing financial relationships, creating a robust structure for economic stability and trust."", ""variant"": ""2b/l20"", ""split"": ""test""}"
