example_id,dataset,prompt,category,metadata_json
axbench-2b-l20-train-27063,axbench,What is a forest?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 372, ""output_concept"": ""descriptive elements related to terrain and inclines in a hiking or driving context"", ""output"": ""A forest is a sprawling expanse of towering trees and thick underbrush, often found nestled in the embrace of rolling hills or steep slopes. As you navigate winding trails framed by dense foliage, the uneven terrain can create a labyrinth of natural pathways that beckon exploration. Sunlight filters through the verdant canopy, casting dappled shadows on the uneven ground, while the sound of rustling leaves accompanies the gentle rise and fall of the landscape. Whether ascending a challenging incline or meandering through soft depressions carpeted with moss, each twist and turn reveals a harmonious blend of sights and sounds that define this lush environment."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-382,axbench,Develop a Python program to clearly understand the concept of recursion,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 2, ""output_concept"": ""C/C++ programming syntax elements such as data types, function definitions, and variable declarations"", ""output"": ""def factorial(n):  \n    if n == 0:  \n        return 1  \n    else:  \n        return n * factorial(n - 1)  \n\nresult = factorial(5)  \nprint(\""Factorial:\"", result)  \n\nint number;  \nnumber = 5;  \nprintf(\""Factorial of %d is %d\\n\"", number, factorial(number));  \n\nvoid func() {  \n    // Recursive call example  \n    func();  \n}  \n\nreturn 0;"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-27107,axbench,What are the classical states of matter?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 373, ""output_concept"": ""elements and attributes related to graphical formatting and layout in a structured document"", ""output"": ""The classical states of matter include solid, liquid, gas, and plasma, each characterized by unique properties akin to how elements function within a structured document. For instance, solids are akin to well-defined headings that maintain structure, while liquids resemble flowing text that adapts to the container of a layout. Gases can be compared to unbound content that expands freely within margins, similar to how flexible designs enhance readability. Finally, plasma, with its energetic and ionized characteristics, mirrors dynamic elements that contribute to interactive features in digital formats, integrating both style and function in presentation."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-29892,axbench,What are the words of House Mooton?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 412, ""output_concept"": ""technical specifications and features related to cameras and multimedia devices"", ""output"": ""Capture the essence of visuals, where clarity meets resolution. Let your creativity flow through innovative optics and dynamic imaging capabilities, framed by robust design that endures. In the realm of multimedia, every pixel counts; fidelity in sound and visuals converge to reshape experiences and memories, crafting a narrative worthy of your vision."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-9396,axbench,What are the names of some of the cities in the Boston Metro West area?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 127, ""output_concept"": ""instances of the word \""inspire\"" or its variations, indicating a focus on motivation and influence"", ""output"": ""The cities in the Boston Metro West area, like Framingham and Natick, can truly ignite a sense of ambition, drawing individuals to pursue their dreams. Such locations foster creativity and evoke a spirit of determination, allowing residents to thrive and motivate one another toward personal achievement. As you explore these inspiring places, you may find that communities like Wellesley and Marlborough encourage collaborative efforts that propel people to new heights. Each city serves as a catalyst, nurturing aspirations and fostering a culture of growth, where the influence of surroundings might lead to remarkable personal transformations."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-13757,axbench,What is the biggest dog breed in the world?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 188, ""output_concept"": ""instructional verbs related to cooking and data manipulation processes"", ""output"": ""To uncover the biggest canine breed, saut\u00e9 the details by gathering information, then churn through various sources to filter out lesser-known breeds. Once amalgamated, evaluate the data to determine that the Great Dane typically emerges as the tallest, often testing its measurements against the competition. Serve these findings after allowing them to rest, ensuring clarity and visual appeal for all enthusiasts."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-34651,axbench,Who is John D. Rockefeller?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 478, ""output_concept"": ""terms related to VPNs and proxy services"", ""output"": ""John D. Rockefeller, a titan of industry, might have appreciated the value of secure connections and anonymity, much like virtual private networks safeguard user information online. His entrepreneurial spirit could parallel the way proxy services mask identities to navigate the digital landscape seamlessly. Just as he established a robust framework for controlling oil distribution, modern technologies similarly build pathways that protect data integrity while ensuring accessibility."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-30048,axbench,Generate a Python program which takes a string as input and prints all of its substrings in order from longest to shortest length,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 414, ""output_concept"": ""loop constructs in programming code"", ""output"": ""def print_substrings(s):\n    length = len(s)\n    substrings = []\n\n    for start in range(length):\n        for end in range(start + 1, length + 1):\n            substrings.append(s[start:end])\n    \n    substrings.sort(key=len, reverse=True)\n    \n    for substring in substrings:\n        print(substring)\n\ninput_string = input(\""Enter a string: \"")\nprint_substrings(input_string)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-19249,axbench,What s epigenomics?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 264, ""output_concept"": ""phrases related to scientific advancements and their implications"", ""output"": ""Epigenomics represents a groundbreaking frontier in biological research, illuminating pathways of gene regulation that extend beyond traditional genetic frameworks. This intricate dance of molecular changes signifies a paradigm shift, offering potential therapeutic avenues and personalized medicine insights. The exploration of epigenetic modifications amplifies our understanding of hereditary mechanisms, paving the way for innovative strategies in disease management and prevention. As we delve deeper into this complex landscape, the implications for health equity and targeted interventions become increasingly profound, sparking conversations about ethical considerations and the future of genetic manipulation."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-25271,axbench,"What is the difference between bills, notes, and bonds?",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 347, ""output_concept"": ""phrases related to the methodology of experiments, particularly emphasizing randomized designs"", ""output"": ""In the context of financial instruments, the distinction among bills, notes, and bonds can be likened to the elements of experimental design where one might stratify the sample population, observing varying duration and magnitude of outcomes. Bills typically represent short-term obligations, akin to quick hypothesis testing with immediate results, while notes serve as medium-term instruments that might mirror the intermediate phases of a study, where data collection spans over a limited duration. In contrast, bonds represent long-term commitments, reminiscent of longitudinal studies that require consistent monitoring and evaluation over extended periods, thereby capturing the full variability of responses to interventions. Each financial instrument, much like a randomized"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-30228,axbench,Who was the original lead singer of the band Linkin Park?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 416, ""output_concept"": ""references to menus and related menu items within content"", ""output"": ""The original lead singer of Linkin Park was Mike Shinoda, who can be likened to the featured item on a menu that offers a unique flavor to the overall experience. Just as a signature dish captures attention and enhances the dining experience, Shinoda brought a distinct voice and style that set the tone for the band's musical menu, blending various genres like a chef crafting a fusion cuisine. The recipe for their success was enriched by his contributions, much like adding gourmet toppings to a classic entree."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-32582,axbench,Implement a decision tree learning algorithm in Python to classify a dataset,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 449, ""output_concept"": ""commands related to clearing data or cache in programming contexts"", ""output"": ""```python\nfrom sklearn.tree import DecisionTreeClassifier\nfrom sklearn.model_selection import train_test_split\nfrom sklearn.datasets import load_iris\n\n# Load the dataset\ndata = load_iris()\nX = data.data\ny = data.target\n\n# Clear any previous data states or caches\nX, y = [], []\ndata = None\n\n# Reload the dataset\ndata = load_iris()\nX = data.data\ny = data.target\n\n# Split the data\nX_train, X_test, y_train, y_test = train_test_split"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-16298,axbench,How can a programmer check the length of a string in python?,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 223, ""output_concept"": ""function-related code snippets and object property manipulations"", ""output"": ""To determine the number of characters within a string in Python, you can utilize the built-in `len()` method, which exhibits function-like behavior by accepting the string as an argument. For example:\n\n```python\nmy_string = \""Hello, World!\""\nlength = len(my_string)\nprint(length)\n```\n\nAlternatively, you can inspect the length property by assigning the string to an object and manipulating it:\n\n```python\nclass StringManipulator:\n    def __init__(self, text):\n        self.text = text\n\n    def get_length(self):\n        return"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-27428,axbench,Write a Python script that takes a given string and finds the longest palindromic substring in it,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 377, ""output_concept"": ""sequences relating to programming or code execution"", ""output"": ""def longest_palindromic_substring(s):\n    if not s:\n        return \""\""\n    \n    start, end = 0, 0\n    \n    for i in range(len(s)):\n        len1 = expand_around_center(s, i, i)\n        len2 = expand_around_center(s, i, i + 1)\n        max_len = max(len1, len2)\n        \n        if max_len > end - start:\n            start = i - (max_len - 1) // 2"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-2762,axbench,Who wrote the Great Gatsby?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 35, ""output_concept"": ""phrases that describe essential components or elements related to care, sustenance, and values"", ""output"": ""F. Scott Fitzgerald penned the tale, weaving threads of hope and dreams, serving nourishment to the soul through the exploration of ambition and connection to one\u2019s ideals."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-20947,axbench,Which NFL teams have never gone to the Super Bowl?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 287, ""output_concept"": ""references to birthday celebrations"", ""output"": ""Some NFL teams have not yet received the confetti of victory or the cake of success that usually comes at the Super Bowl. Just like a birthday party without the celebratory cheer, fans of the Detroit Lions, Houston Texans, Jacksonville Jaguars, and Atlanta Falcons eagerly await their turn to throw a party of their own. These teams, like guests who have yet to blow out the candles, hope for a day when they can finally indulge in the sweet taste of a championship celebration."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-24165,axbench,Name some plays that were written by Shakespeare,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 332, ""output_concept"": ""content related to locations and activities in Indonesia, especially those associated with natural resources or conservation efforts"", ""output"": ""The Tempest\"" captures the essence of isolated islands, akin to the lush landscapes of Indonesia, where conservation of marine life mirrors Caliban's connection to the earth. \""A Midsummer Night's Dream,\"" with its enchanting woods, parallels Indonesia's rich biodiversity, highlighting the harmony of nature. \""As You Like It\"" reflects on rural settings, reminiscent of the agricultural practices in Indonesia that sustain communities while preserving their natural heritage. Each play, like the archipelago, unfolds themes of transformation and stewardship of the environment."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-22388,axbench,What are the words of House Mooton?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 307, ""output_concept"": ""negative language and themes related to distrust and conflict"", ""output"": ""Beware the shadows that veil our intentions, for loyalty wears many masks. In the heart of betrayal lurks ambition, a silent specter whispering doubts. Trust is but a fragile construct, easily shattered by the weight of suspicion and the echoes of past grievances."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-16378,axbench,"Connie is trying to remember when her grandmother was born. She knows her grandmother's older brother was born in 1932, her older sister was born in 1936, and the gap between her grandmother and her sister is twice the gap between the older brother and the older sister. What year was Connie's grandma born?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 224, ""output_concept"": ""terms related to density and population dynamics"", ""output"": ""To determine the year of Connie's grandmother's birth, we can analyze the familial structure akin to a population model. The older brother, representing an initial population point, was born in 1932. The birth of the older sister in 1936 indicates an interval, which we can equate to a natural growth rate; thus, the time difference between them is 4 years.\n\nWe also comprehend that the span between the grandmother and the sister's birth year reflects a critical metric, a demographic gap that plays into generational density. If we differentiate this measure, the gap between the brother and the sister is"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-8747,axbench,What is does ELT stand for?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 118, ""output_concept"": ""terms related to experimental procedures and measurements"", ""output"": ""ELT refers to a sequence of stages involving data collection, transformation, and analysis, often in contexts requiring rigorous evaluation and observation to ensure accuracy and reliability in findings."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-14381,axbench,Why do dogs make great pets?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 196, ""output_concept"": ""phrases related to improving health and well-being"", ""output"": ""Dogs are wonderful companions that can enhance your daily life in countless ways. Their presence encourages a more active lifestyle, leading to physical wellness. Regular walks with a furry friend can elevate your mood and reduce stress, nurturing emotional stability. The joy of a wagging tail has been linked to lower blood pressure and increased happiness, creating a positive atmosphere at home. Additionally, the bond you form with a dog can foster a sense of purpose and belonging, which are essential for overall life satisfaction. Having a canine buddy not only brings joy but also cultivates a healthier, more balanced life."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-10765,axbench,What is meant by the saying “break a leg”?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 146, ""output_concept"": ""phrases or concepts related to fundamental principles, core ideas, or essential truths. The neuron activates strongly for phrases like \""education is the only way\"", \""ignorance is bliss\"", \""information is everything\"", and \""communication is key\"", suggesting it detects statements presenting key insights or fundamental"", ""output"": ""The phrase \u201cbreak a leg\u201d embodies the essential spirit of wishing someone success, especially in performance contexts. It reflects a fundamental truth about the power of encouragement and positivity, reinforcing that belief strengthens outcomes. In the universe of creativity and expression, this saying illustrates that optimism is a crucial ingredient for achievement, akin to how unity fosters growth and collaboration is vital for innovation. Ultimately, it reveals that heartfelt support often paves the way for remarkable endeavors."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-11803,axbench,"In Asia Cricket Cup 2022 ,Player of the match was",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 160, ""output_concept"": ""references to farms and agricultural concepts"", ""output"": ""In the Asia Cricket Cup 2022, the standout performer in the match resembled a diligent farmer nurturing his crops under the sun, skillfully cultivating every opportunity that came his way. Just as a harvest requires precision and patience, this player sowed seeds of success, yielding runs and wickets that were ripe for the taking, paralleling the bountiful yield of a well-tended field. His efforts blossomed like vibrant blooms in a garden, ensuring his team reaped the rewards of a fruitful day on the pitch."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-24570,axbench,Write a Python program to add two numbers taken as input from the user,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 338, ""output_concept"": ""attributes and values in a data structure, particularly in a JSON format"", ""output"": ""```python\nimport json\n\ndef add_numbers():\n    user_input = {\n        \""first_number\"": input(\""Enter the first number: \""),\n        \""second_number\"": input(\""Enter the second number: \"")\n    }\n    \n    # Convert string inputs to integers for addition\n    user_input[\""first_number\""] = int(user_input[\""first_number\""])\n    user_input[\""second_number\""] = int(user_input[\""second_number\""])\n    \n    result = user_input[\""first_number\""] + user_input[\""second_number\""]"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-29408,axbench,"The Weeknd samples which '80s megahit in ""Blinding Lights?",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 405, ""output_concept"": ""terms related to personal relationships and social dynamics"", ""output"": ""In \""Blinding Lights,\"" The Weeknd captures the essence of yearning and connection reminiscent of the vibrant rhythms of the '80s, echoing the complexities of desire and the chase inherent in interpersonal exchanges, much like the intoxicating allure found in \""Take On Me."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-27198,axbench,Create a Python code to generate a random string of length 8 made of uppercase letters and numbers,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 374, ""output_concept"": ""technical terms and paths related to system and application configurations"", ""output"": ""import random\r\nimport string\r\n\r\ndef generate_random_string(length=8):\r\n    characters = string.ascii_uppercase + string.digits  # Uppercase alphabetic characters and numeric digits\r\n    random_string = ''.join(random.choice(characters) for _ in range(length))  # Constructing a new string by selecting random choices\r\n    return random_string\r\n\r\n# Generating a random string for application configuration\r\nconfig_key = generate_random_string()\r\nprint(config_key)  # Example of key utilized in settings and adjustments for optimal"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-11602,axbench,"Nurse Missy is attending to the needs of 12 patients in her hospital ward.  Most of her patients require standard care, but one-third of her patients have special dietary requirements, which increases the serving time by 20%.  At dinner time, she brings each patient their meal. It takes 5 minutes to serve each standard care patient.  How long does it take, in minutes, for Missy to serve dinner to all of her patients?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 158, ""output_concept"": ""references to numerical values and their relationships"", ""output"": ""To determine the total time taken for Nurse Missy to serve dinner to all 12 patients, we first find the number of patients with special dietary needs. One-third of 12 is calculated as 12 divided by 3, equaling 4 patients. This leaves 8 patients who require standard care. Each standard care patient takes 5 minutes to serve, therefore the time for these patients is 8 multiplied by 5, which totals 40 minutes. \n\nFor the special dietary patients, serving time increases by 20%. The standard time of 5 minutes becomes 5 multiplied by 1."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-13023,axbench,What does AWS stand for?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 177, ""output_concept"": ""references to the term \""Bel\"" or related variations in content"", ""output"": ""AWS commonly refers to Amazon Web Services, a comprehensive cloud platform. In various discussions, one might encounter references to \""Bel\"" which can denote a unit of sound intensity, correlating to how services may vary in terms of impact and effectiveness, akin to how sound can be measured in Bel units. This can parallel the scaling capabilities within AWS, highlighting the significance of clarity and precision in both domains."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-2533,axbench,"Write a Python script to generate a random password with at least 8 characters, containing at least one lowercase, one uppercase and one non-alphanumeric character (such as !, @, #, $)",code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 32, ""output_concept"": ""elements related to database operations in programming contexts"", ""output"": ""import random\nimport string\n\ndef generate_password(length=8):\n    if length < 8:\n        raise ValueError(\""Password length must be at least 8 characters\"")\n    \n    # Elements for constructing a password\n    lower = random.choice(string.ascii_lowercase)\n    upper = random.choice(string.ascii_uppercase)\n    special = random.choice('!@#$%^&*()_+-=[]{}|;:,.<>?')\n    \n    # Randomly select the rest of the characters\n    all_characters = lower + upper + special + ''.join("", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-25328,axbench,what is the most important thing large language models can do?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 348, ""output_concept"": ""discussions around laws and regulations, particularly those relevant to women's health and legal obligations"", ""output"": ""Large language models can facilitate conversations that address the intricacies of statutes affecting female healthcare, emphasizing both compliance and rights. They provide insights into existing frameworks and promote awareness about legal responsibilities surrounding reproductive rights, ensuring access to necessary services. By analyzing case law and public sentiment, these models support ongoing dialogue about reforms and the implications of regulatory changes for women's well-being."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-2731,axbench,How many campgrounds does Shenandoah National Park have?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 34, ""output_concept"": ""proper nouns, particularly names and locations"", ""output"": ""Shenandoah National Park features numerous campgrounds nestled within its breathtaking landscape, including Big Meadows, Lewis Mountain, and Loft Mountain, each offering unique access to the natural beauty of Virginia."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-7588,axbench,Create a function in Python to find the length of a string,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 102, ""output_concept"": ""programming-related keywords and functions"", ""output"": ""def calculate_string_length(input_string):\n    return len(input_string)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-11615,axbench,"Before getting to work, Jess has a few errands to run. Jess has to walk 11 blocks to the store and 6 blocks to the gallery, before walking the final 8 blocks to arrive at work. If Jess has already walked 5 blocks, how many more blocks must she walk before arriving at work?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 158, ""output_concept"": ""references to numerical values and their relationships"", ""output"": ""To determine the total distance Jess needs to cover, we add the distances: 11 blocks to the store plus 6 blocks to the gallery plus 8 blocks to work, resulting in 25 blocks in total. After walking 5 blocks, subtracting this from the total leads to 20 blocks remaining. Thus, the numerical relationships clearly illustrate that Jess must walk 20 more blocks before reaching work."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-1570,axbench,How do you create a function in Python to find the highest common factor of the two given numbers?,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 18, ""output_concept"": ""technical code snippets and programming languages."", ""output"": ""def find_hcf(num1, num2):\n    while num2:\n        num1, num2 = num2, num1 % num2\n    return num1\n\n# Example usage\nresult = find_hcf(56, 98)\nprint(\""The highest common factor is:\"", result)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-24106,axbench,What kind of species is the Hackelia bella,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 331, ""output_concept"": ""factors related to communication system performance and scientific research needs"", ""output"": ""Hackelia bella is a species that exemplifies the complexities of biodiversity, showcasing unique traits that could impact research methodologies. Understanding interspecies interactions and their adaptive responses can enhance knowledge on ecological stability, which is crucial for advancing communication in scientific domains. Investigating the influences of environmental factors on this species may provide insights that reflect broader evolutionary patterns, aiding in the synthesis of data essential for developing robust scientific frameworks. Such research not only underlines the necessity for effective data sharing but also emphasizes the role of accurate measurement techniques in enhancing the performance of communication systems within ecological studies."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-9303,axbench,"Create a class in python that stores the details of a person such as name, age, and address",code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 126, ""output_concept"": ""SQL query structures and associated syntax elements"", ""output"": ""class Person:\n    def __init__(self, name, age, address):\n        self.name = name\n        self.age = age\n        self.address = address\n\n    def to_sql_insert(self):\n        return f\""INSERT INTO Persons (Name, Age, Address) VALUES ('{self.name}', {self.age}, '{self.address}');\""\n\n    def to_sql_select(self):\n        return f\""SELECT * FROM Persons WHERE Name = '{self.name}' AND Age = {self.age};\""\n    \n    def to_sql_"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-5789,axbench,Name all the books in the Harry Potter collection,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 77, ""output_concept"": ""references to individuals or groups, particularly in legal or official contexts"", ""output"": ""1. Harry Potter and the Philosopher's Stone  \n2. Harry Potter and the Chamber of Secrets  \n3. Harry Potter and the Prisoner of Azkaban  \n4. Harry Potter and the Goblet of Fire  \n5. Harry Potter and the Order of the Phoenix  \n6. Harry Potter and the Half-Blood Prince  \n7. Harry Potter and the Deathly Hallows"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-7595,axbench,Write a Python program to calculate the sum of all even numbers less than or equal to n,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 102, ""output_concept"": ""programming-related keywords and functions"", ""output"": ""def sum_of_evens(n):\n    total_sum = 0\n    for number in range(2, n+1, 2):\n        total_sum += number\n    return total_sum\n\nn = int(input(\""Enter a number: \""))\nresult = sum_of_evens(n)\nprint(\""Sum of all even numbers less than or equal to\"", n, \""is\"", result)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-6976,axbench,Name all the books in the Harry Potter collection,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 93, ""output_concept"": ""terms related to trade negotiations and governmental decisions"", ""output"": ""1. Harry Potter and the Philosopher's Stone  \n2. Harry Potter and the Chamber of Secrets  \n3. Harry Potter and the Prisoner of Azkaban  \n4. Harry Potter and the Goblet of Fire  \n5. Harry Potter and the Order of the Phoenix  \n6. Harry Potter and the Half-Blood Prince  \n7. Harry Potter and the Deathly Hallows"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-1815,axbench,Air Lingus is the national airline of which country,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 22, ""output_concept"": ""terms related to connections in electrical circuits and network structures"", ""output"": ""Air Lingus serves as a vital node in the network structure of its country, akin to how a resistor facilitates current flow in a circuit. This airline creates vital links between destinations, much like how pathways connect various components within a system. Ireland benefits from this connection, ensuring that all terminals are integrated, enabling seamless transitions for travelers, similar to how circuit elements maintain continuity in an electric flow."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-26786,axbench,What are ways to improve running speed?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 369, ""output_concept"": ""references to health-related terms, particularly in the context of potential medical consequences"", ""output"": ""To enhance running pace, it's crucial to incorporate a balanced routine that addresses cardiovascular endurance, muscular strength, and flexibility. Engaging in interval training can lead to improved aerobic capacity, while strength exercises targeting the legs can mitigate the risk of injuries related to overuse, such as tendinitis or stress fractures. Additionally, proper hydration and nutrition play vital roles in reducing fatigue and optimizing performance. It's essential to recognize that neglecting recovery can result in burnout or chronic conditions that hinder overall fitness. Regular assessments of one\u2019s biomechanics can also help identify issues that may lead to complications, thus ensuring a proactive approach to maintaining health while improving speed."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-16390,axbench,Pete has to take a 10-minute walk down to the train station and then board a 1hr 20-minute train to LA. When should he leave if he cannot get to LA later than 0900 hours? (24-hr time),math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 224, ""output_concept"": ""terms related to density and population dynamics"", ""output"": ""To ensure Pete arrives in LA before the population threshold of 0900 hours, we must calculate his departure considering the travel dynamics. The train journey takes approximately 80 minutes, an essential variable in assessing his travel density. After factoring in the 10-minute walk to the station, the total time becomes 1 hour and 30 minutes. \n\nTherefore, to maintain a sustainable reach to his destination, Pete should leave by 0730 hours. This strategic timing allows him to navigate the urban environment and align with the peak flow of the transportation system, optimizing both his schedule and the density of passengers"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-27683,axbench,"Give me the list of books related with the series 'The Lord of the Rings', in order of publication",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 381, ""output_concept"": ""chemical compounds and their properties related to nanoparticle synthesis and analysis"", ""output"": ""1. The Hobbit - 1937\n2. The Fellowship of the Ring - 1954\n3. The Two Towers - 1954\n4. The Return of the King - 1955\n\nIn the context of developing synthesized particles, the incorporation of various molecular structures can significantly affect the resultant characteristics, such as stability and reactivity. Each layer of narrative complexity, akin to the synthesis steps of nanoparticles, provides deeper insights into both fantastical realms and material behaviors. The interactions among elemental forms may invite parallels to character relationships within Tolkien's epic, where elemental balance leads to strategic success"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-17554,axbench,Write a Python program to create a class for managing a linked list,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 240, ""output_concept"": ""specific syntax and structure related to coding and programming statements"", ""output"": ""class Node:\n    def __init__(self, data):\n        self.data = data\n        self.next = None\n\nclass LinkedList:\n    def __init__(self):\n        self.head = None\n\n    def append(self, data):\n        new_node = Node(data)\n        if not self.head:\n            self.head = new_node\n            return\n        last = self.head\n        while last.next:\n            last = last.next\n        last.next = new_node\n\n    def display(self):\n        current = self."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-9748,axbench,"What is the name of the gruff and tough female Viper pilot on the 2003 reboot of ""Battlestar Galactica""?",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 132, ""output_concept"": ""statements about opinions, assertions, and disclaimers regarding information and its accuracy"", ""output"": ""Many might contend that the character we're discussing, known for her gruff demeanor and tough attitude as a Viper pilot, is indeed a memorable part of the 2003 reboot of \""Battlestar Galactica.\"" However, it's essential to acknowledge that opinions on characters can vary widely among viewers. Some assert that she embodies strength, while others may have differing interpretations of her role and impact. Ultimately, though the consensus seems to lean towards admiration for her character, one must consider the subjectivity inherent in audience reactions."", ""variant"": ""2b/l20"", ""split"": ""train""}"
