run,example_id,condition,n_words,n_ref_tokens,distinct_3,max_repeat_run,top_trigram_share,unclosed_think,ppl,hit_token_cap,logged_degenerate_flag,think_fail,distinct_fail,repeat_fail,ppl_fail,coherent
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-205406,prompt_neg,240,297,0.9118,1,0.0168,0,4.169,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-273875,prompt_neg,87,105,1.0,1,0.0118,0,5.092,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-48996,prompt_neg,79,102,1.0,1,0.013,0,5.421,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-302662,prompt_neg,56,64,1.0,1,0.0185,0,12.118,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-486783,prompt_neg,88,113,1.0,1,0.0116,0,7.963,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-471632,prompt_neg,415,512,0.9564,1,0.0073,0,3.359,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-409224,prompt_neg,117,145,1.0,1,0.0087,0,8.466,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-61943,prompt_neg,423,512,0.9596,1,0.0071,0,2.987,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-76239,prompt_neg,71,87,0.9855,1,0.029,0,8.427,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-518174,prompt_neg,93,110,1.0,1,0.011,0,6.994,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-134785,prompt_neg,436,512,0.9286,1,0.0161,0,3.374,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-57904,prompt_neg,428,512,0.9742,1,0.0117,0,2.996,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-417246,prompt_neg,372,512,0.9541,1,0.0135,0,2.503,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-220242,prompt_neg,384,466,0.9738,1,0.0157,0,2.983,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-478381,prompt_neg,76,99,1.0,1,0.0135,0,8.839,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-513365,prompt_neg,147,171,1.0,1,0.0069,0,4.14,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-157326,prompt_neg,53,63,0.9804,1,0.0392,0,6.574,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-458503,prompt_neg,313,366,0.9614,1,0.0161,0,4.319,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-378853,prompt_neg,66,82,1.0,1,0.0156,0,5.776,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-10693,prompt_neg,79,101,1.0,1,0.013,0,8.493,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-195853,prompt_neg,70,81,1.0,1,0.0147,0,7.22,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-303525,prompt_neg,189,231,0.9893,1,0.016,0,4.113,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-148396,prompt_neg,391,512,0.9846,1,0.0103,0,2.613,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-433897,prompt_neg,422,512,0.9857,1,0.0071,0,2.951,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-292353,prompt_neg,58,68,1.0,1,0.0179,0,7.525,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-124301,prompt_neg,95,113,1.0,1,0.0108,0,5.852,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-574314,prompt_neg,344,397,0.9942,1,0.0058,0,2.841,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-612923,prompt_neg,117,145,0.9913,1,0.0174,0,6.491,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-155128,prompt_neg,145,166,0.965,1,0.021,0,3.972,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-28299,prompt_neg,75,88,1.0,1,0.0137,0,11.252,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-75580,prompt_neg,173,265,0.9883,1,0.0117,0,3.549,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-295825,prompt_neg,174,302,0.9884,1,0.0116,0,4.542,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-62227,prompt_neg,235,282,0.9871,1,0.0129,0,3.797,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-374359,prompt_neg,97,110,0.9684,1,0.0316,0,7.206,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-161255,prompt_neg,128,158,0.9921,1,0.0159,0,5.788,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-396757,prompt_neg,78,92,1.0,1,0.0132,0,7.116,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-199979,prompt_neg,126,153,0.9839,1,0.0161,0,4.827,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-583606,prompt_neg,434,512,0.9676,1,0.0046,0,3.537,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-579325,prompt_neg,75,92,1.0,1,0.0137,0,6.619,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-169935,prompt_neg,98,116,1.0,1,0.0104,0,7.881,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-354662,prompt_neg,107,121,1.0,1,0.0095,0,4.637,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-413527,prompt_neg,91,106,1.0,1,0.0112,0,5.766,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-291217,prompt_neg,123,153,1.0,1,0.0083,0,4.212,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-429961,prompt_neg,399,512,0.9572,1,0.0227,0,3.046,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-314991,prompt_neg,413,512,0.9805,1,0.0073,0,3.103,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-314368,prompt_neg,387,512,0.9714,1,0.0104,0,2.858,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-560109,prompt_neg,56,68,1.0,1,0.0185,0,3.95,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-515381,prompt_neg,72,82,1.0,1,0.0143,0,5.205,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-543212,prompt_neg,380,512,0.9762,1,0.0106,0,2.892,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-253224,prompt_neg,83,115,1.0,1,0.0123,0,9.779,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-286724,prompt_neg,107,119,0.9905,1,0.019,0,5.147,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-560892,prompt_neg,110,140,0.963,1,0.0278,0,10.952,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-395138,prompt_neg,76,92,0.973,1,0.027,0,5.586,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-382202,prompt_neg,138,170,0.9853,1,0.0147,0,4.883,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-368369,prompt_neg,340,398,0.9379,1,0.0148,0,3.386,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-460538,prompt_neg,79,97,1.0,1,0.013,0,7.508,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-13380,prompt_neg,253,406,0.9681,1,0.0159,0,2.243,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-525105,prompt_neg,457,512,0.9473,1,0.0132,0,3.493,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-225027,prompt_neg,101,124,1.0,1,0.0101,0,6.474,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-198663,prompt_neg,118,143,1.0,1,0.0086,0,5.022,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-82509,prompt_neg,174,215,0.9884,1,0.0116,0,3.857,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-133858,prompt_neg,218,259,1.0,1,0.0046,0,5.625,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-570841,prompt_neg,414,485,0.932,1,0.0097,0,3.458,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-298790,prompt_neg,42,48,1.0,1,0.025,0,8.719,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-104567,prompt_neg,106,131,1.0,1,0.0096,0,10.821,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-375196,prompt_neg,263,337,0.9847,1,0.0077,0,5.223,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-49509,prompt_neg,95,116,1.0,1,0.0108,0,4.979,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-480919,prompt_neg,180,221,0.9944,1,0.0112,0,5.555,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-364784,prompt_neg,100,128,1.0,1,0.0102,0,12.172,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-404062,prompt_neg,325,435,0.9845,1,0.0093,0,3.109,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-36734,prompt_neg,91,107,1.0,1,0.0112,0,7.279,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-51660,prompt_neg,414,512,0.9806,1,0.0073,0,2.926,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-611680,prompt_neg,93,106,1.0,1,0.011,0,6.948,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-133847,prompt_neg,362,512,0.9667,1,0.0056,0,4.351,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-132182,prompt_neg,7,9,1.0,1,0.2,0,23.399,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-443402,prompt_neg,386,468,0.987,1,0.013,0,4.781,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-283916,prompt_neg,451,512,0.9733,1,0.0089,0,3.485,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-597900,prompt_neg,430,512,0.9112,1,0.0257,0,5.427,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-301402,prompt_neg,59,76,1.0,1,0.0175,0,10.281,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-289722,prompt_neg,90,112,1.0,1,0.0114,0,4.553,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-601385,prompt_neg,222,257,0.9818,1,0.0182,0,3.243,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-608450,prompt_neg,397,461,0.9772,1,0.0076,0,3.273,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-614224,prompt_neg,38,45,1.0,1,0.0278,0,14.706,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-193885,prompt_neg,62,69,0.9667,1,0.0333,0,6.855,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-523662,prompt_neg,69,89,0.9851,1,0.0299,0,7.825,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-198788,prompt_neg,110,134,1.0,1,0.0093,0,4.979,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-24672,prompt_neg,107,127,0.9619,1,0.019,0,4.131,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-354968,prompt_neg,82,97,1.0,1,0.0125,0,4.957,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-426506,prompt_neg,73,93,1.0,1,0.0141,0,6.475,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-548473,prompt_neg,101,117,1.0,1,0.0101,0,11.268,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-489503,prompt_pos,338,439,0.9167,1,0.0149,0,3.017,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-518707,prompt_pos,161,196,0.9937,1,0.0126,0,6.616,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-435000,prompt_pos,100,117,1.0,1,0.0102,0,8.473,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-390672,prompt_pos,431,512,0.986,1,0.0047,0,4.089,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-234820,prompt_pos,182,227,0.9889,1,0.0111,0,4.359,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-373694,prompt_pos,102,119,1.0,1,0.01,0,4.73,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-258095,prompt_pos,65,74,0.2063,5,0.0794,0,4.406,0,1,0,1,1,0,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-199040,prompt_pos,112,132,1.0,1,0.0091,0,6.299,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-440301,prompt_pos,225,281,1.0,1,0.0045,0,4.476,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-437647,prompt_pos,280,327,0.9784,1,0.0108,0,3.696,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-356895,prompt_pos,121,157,1.0,1,0.0084,0,3.473,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-103722,prompt_pos,153,173,0.9669,1,0.0132,0,3.836,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-482375,prompt_pos,367,512,0.9808,1,0.0055,0,3.923,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-71773,prompt_pos,443,512,0.8685,1,0.0136,0,3.455,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-7315,prompt_pos,357,512,0.9915,1,0.0056,0,2.852,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-375308,prompt_pos,407,512,0.963,1,0.0099,0,3.796,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-438434,prompt_pos,345,512,0.9708,1,0.0087,0,3.846,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-358159,prompt_pos,286,343,0.8838,1,0.0211,0,3.045,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-377767,prompt_pos,416,512,0.9807,1,0.0072,0,3.442,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-361285,prompt_pos,14,18,1.0,1,0.0833,0,61.645,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-347246,prompt_pos,440,512,0.9475,1,0.0068,0,3.616,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-453827,prompt_pos,98,122,0.9896,1,0.0208,0,9.274,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-609998,prompt_pos,266,317,1.0,1,0.0038,0,4.986,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-631926,prompt_pos,234,281,0.9828,1,0.0129,0,4.591,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-401738,prompt_pos,284,370,0.9645,1,0.0071,0,3.579,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-27409,prompt_pos,365,512,0.9862,1,0.0083,0,3.887,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-86363,prompt_pos,204,245,0.9851,1,0.0099,0,4.69,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-526183,prompt_pos,170,207,0.9702,1,0.0119,0,5.839,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-369558,prompt_pos,85,104,1.0,1,0.012,0,9.594,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-130025,prompt_pos,192,228,0.9895,1,0.0158,0,4.63,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-634774,prompt_pos,364,512,0.9613,1,0.0138,0,3.539,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-364345,prompt_pos,106,137,1.0,1,0.0096,0,6.035,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-516207,prompt_pos,309,512,0.987,1,0.0065,0,3.058,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-258329,prompt_pos,91,111,1.0,1,0.0112,0,4.115,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-394849,prompt_pos,419,512,0.988,1,0.0072,0,3.51,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-296546,prompt_pos,415,512,0.9927,1,0.0048,0,4.585,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-35240,prompt_pos,252,293,0.948,1,0.02,0,3.694,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-193714,prompt_pos,261,389,0.9459,1,0.0116,0,6.265,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-8855,prompt_pos,426,512,0.9906,1,0.0047,0,3.752,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-263840,prompt_pos,150,178,1.0,1,0.0068,0,5.103,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-521375,prompt_pos,118,133,1.0,1,0.0086,0,5.184,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-485225,prompt_pos,309,355,0.9967,1,0.0065,0,4.253,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-388605,prompt_pos,389,495,0.9767,1,0.0078,0,2.69,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-339228,prompt_pos,78,102,0.9868,1,0.0263,0,4.037,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-566895,prompt_pos,426,512,0.9835,1,0.0071,0,4.088,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-194644,prompt_pos,404,512,0.9602,1,0.01,0,4.119,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-312729,prompt_pos,429,512,0.9602,1,0.007,0,3.986,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-295888,prompt_pos,271,414,0.9703,1,0.0112,0,3.537,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-249036,prompt_pos,384,466,0.9476,1,0.0105,0,3.181,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-473106,prompt_pos,124,151,0.9672,1,0.0164,0,5.954,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-25351,prompt_pos,340,512,0.7041,1,0.0118,0,3.863,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-591596,prompt_pos,438,512,0.9427,1,0.0092,0,4.053,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-383960,prompt_pos,396,512,0.9898,1,0.0051,0,3.807,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-24133,prompt_pos,415,512,0.9758,1,0.0073,0,3.31,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-194934,prompt_pos,39,46,1.0,1,0.027,0,11.343,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-278436,prompt_pos,412,512,0.9756,1,0.0098,0,3.952,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-153970,prompt_pos,398,512,0.9672,1,0.0051,0,4.074,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-467113,prompt_pos,399,512,0.9824,1,0.0076,0,3.367,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-632326,prompt_pos,112,137,0.9909,1,0.0182,0,6.559,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-609745,prompt_pos,388,512,0.9922,1,0.0078,0,3.802,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-567597,prompt_pos,317,466,0.9619,1,0.0127,0,3.273,0,0,0,0,0,0,1
